Valore
1,535703245749614
1,6816358024691351
1,3775462962962957
3,734182098765433
1,74628482972136
1,9389318885448912
1,0195987654321
1,6148919753086406
1,5784829721362241
3,0006955177743455
4,566126543209877
2,0163580246913555
1,3192129629629654
1,3476816074188562
1,7519290123456779
2,0796754250386433
2,3700775193798442
1,3197530864197535
1,047993827160496
1,5966820987654315
1,8287808641975305
1,5030092592592594
1,5530092592592581
1,074922839506175
2,3295524691358
1,5259259259259266
1,1242283950617284
1,4341820987654295
1,818827160493826
2,662577160493823
1,9601851851851841
1,894736842105266
1,5568672839506164
2,195447530864198
1,760030864197529
1,6498456790123461
1,1888888888888858
1,6000771604938278
2,9158950617283854
2,0775462962962954
1,5290123456790108
1,2378086419753063
1,7486882716049366
1,195987654320987
1,9365740740740753
1,5000771604938252
1,5779320987654317
1,5595054095826901
1,9212962962962958
1,3038580246913576
1,43500772797527
2,857098765432102
2,4094907407407398
1,203009259259259
2,3875771604938287
2,1102623456790126
1,8578703703703698
1,371450617283948
1,1777777777777785
1,61609907120743
1,9169753086419767
2,5419753086419745
2,0677469135802435
4,897685185185185
1,9096450617283973
2,0588734567901277
1,7706018518518534
1,8539351851851857
1,3417438271604913
2,0497685185185204
2,0241512345679022
1,9727623456790109
2,5386574074074058
4,5704475308642065
2,2180555555555546
1,4799382716049345
1,5228395061728406
1,6165895061728401
1,7307098765432105
1,9995363214837716
2,380864197530862
1,692901234567902
2,185262345679011
2,435030864197532
1,5967542503863965
4,6391203703703745
1,8795524691358005
1,7354938271604912
2,803472222222224
3,728395061728393
7,253709428129822
2,6489197530864192
3,521064814814818
3,101702786377709
2,480030959752325
3,1412037037036993
2,989043209876538
1,8314043209876534
1,8037867078825292
2,0456018518518486
2,7269290123456766
1,4310956790123446
2,1112654320987634
1,831684698608962
2,017978395061729
2,0479938271604907
1,7343364197530817
3,109442724458206
2,865277777777781
1,494675925925923
1,5542438271604913
2,3440586419753076
3,418750000000004
2,6928240740740734
2,2863425925925904
1,2250000000000003
3,638503086419753
3,327047913446676
2,723688271604938
2,173842592592595
1,579057187017001
2,0337962962962974
1,4590277777777767
1,2255401234567906
1,6689814814814814
1,8317901234567902
1,9630401234567905
2,2422720247295187
1,6915123456790135
1,9591820987654307
1,8310956790123432
2,0317129629629624
2,198302469135802
2,574691358024692
5,480787037037042
2,0833333333333317
1,5683153013910343
2,6608964451313737
2,299148606811147
3,3477623456790115
2,60015432098765
2,1690586419753095
2,4247648902821344
1,8241486068111457
2,185879629629631
2,62272024729521
2,323302469135802
2,752314814814816
1,9984567901234576
2,800463678516226
1,6424382716049375
1,7178516228748055
1,748225308641976
1,7030092592592567
1,5589644513137535
1,7152777777777777
2,1679012345679
2,158564814814814
2,6319444444444424
1,9861882716049393
2,506944444444441
1,7415079365079384
2,2780864197530835
1,7436392914653769
2,111111111111109
1,970170015455954
1,8993827160493806
2,109799382716049
1,9659722222222196
2,361805555555559
3,049305555555556
2,1763117283950617
2,5845679012345713
2,4458268933539395
3,5852623456790136
2,1162037037037007
2,06373456790123
2,1700617283950634
2,2261574074074066
2,7571097372488405
2,5298993028659957
2,0710973724884076
2,166924265842352
2,7340277777777753
2,213425925925925
1,989583333333334
1,9519349845201226
2,5255023183925855
2,9947530864197525
3,4492283950617324
2,535339506172836
2,304861111111111
2,105950540958266
2,4607253086419676
2,330478395061727
2,223919753086414
2,5526234567901245
2,0729938271604897
2,1138117283950626
2,511728395061727
2,3605709876543184
1,8530092592592586
2,314043209876539
2,314219474497681
3,0581018518518537
2,8642967542503834
3,1242283950617264
2,359645061728391
2,7459814528593474
2,467928902627511
3,175077160493827
3,8666666666666707
2,370324574961359
1,7840277777777798
1,5456018518518504
1,651929012345678
1,78989197530864
1,5904173106646038
1,7753086419753106
2,2508487654320968
2,334182098765432
2,69675925925926
1,576283048211507
1,5470496894409917
1,48003108003108
2,026823529411763
1,6898606811145516
2,1061728395061703
2,3870413739266194
2,013675213675213
2,03478260869565
1,65986078886311
2,68439440993789
2,2036547433903553
2,3650621118012416
2,219502719502721
1,547667185069984
1,5047140649149924
1,34512578616352
1,3084185680566491
1,4218337218337236
1,29279069767442
1,6410156249999985
1,9642194744976786
1,6441679626749626
1,8290598290598272
1,7008487654321
3,157561728395061
1,8658179012345646
1,8220679012345675
2,1353168469860915
2,368749999999996
2,329243827160495
2,1622685185185193
1,52469135802469
2,1861882716049355
2,559259259259264
1,8701388888888864
1,3366512345678994
2,504398148148145
1,8918981481481496
2,01844135802469
1,561651234567902
1,7551004636785126
2,5641975308642015
4,4096450617283915
1,3162808641975312
1,3624228395061722
1,821604938271605
2,612519319938176
2,7117283950617304
1,4423611111111103
2,3360339506172827
1,637944358578051
1,6620370370370352
1,5947530864197539
1,9696759259259276
1,0426697530864184
1,087422839506173
1,6460231660231646
1,537808641975309
1,6881172839506182
1,6030864197530856
1,0177469135802486
1,337383900928794
1,9747866563227283
1,9160493827160465
3,3964506172839486
1,8480709876543213
1,209876543209876
0,8999999999999999
1,4373456790123462
1,374614197530863
1,3035493827160511
1,4331790123456776
1,2164351851851856
0,9987654320987662
0,8167438271604947
1,0418209876543225
0,9420524691358028
2,1716820987654346
1,1117283950617292
0,9767746913580254
1,18472222222222
1,1869397217928905
1,0239969135802485
1,3336419753086413
1,455864197530863
0,9060956790123472
0,9279320987654329
0,8351851851851856
0,7296296296296312
1,9233796296296284
0,8980709876543216
1,1493827160493817
0,9057098765432107
1,0871913580246901
1,2179012345679006
1,6421296296296302
1,2205246913580272
1,2684413580246896
1,5902006172839502
1,2702160493827142
1,3997685185185167
2,1728395061728416
3,01574074074074
2,0454475308641977
1,3124999999999971
1,1259259259259276
1,2599537037037036
1,1454475308641958
1,0836419753086401
1,1033230293663054
1,5569444444444438
1,9180834621329212
1,2467542503863978
1,163966049382715
1,4817129629629606
1,6530864197530875
1,066126543209876
1,0427469135802483
1,2698302469135794
1,233333333333333
1,2812499999999973
1,2157407407407397
1,3060185185185176
1,1583333333333323
1,1622102009273565
1,0329211746522422
1,149690402476781
0,8969907407407413
1,1300925925925929
0,9355709876543213
0,85547839506173
1,1145833333333357
1,1529320987654326
1,3460587326120574
1,8000796178343927
1,4164351851851857
1,0467542503863982
1,017283950617285
1,2019290123456774
1,0161265432098758
1,4791666666666663
1,4094281298299844
