DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;
2;12;2017;44,33333333;61,5;82;72;62,33333333;67;3;;;;;;;
3;12;2017;61,5;82;72;62,33333333;67;12,33333333;5;;;;;;;
4;12;2017;82;72;62,33333333;67;12,33333333;24;5;;;;;;;
5;12;2017;72;62,33333333;67;12,33333333;24;31,33333333;5;;;;;;;
6;12;2017;62,33333333;67;12,33333333;24;31,33333333;50;5;;;;;;;
7;12;2017;67;12,33333333;24;31,33333333;50;49;2;;;;;;;
8;12;2017;12,33333333;24;31,33333333;50;49;51;4;;;;;;;
9;12;2017;24;31,33333333;50;49;51;59,33333333;3;;;;;;;
10;12;2017;31,33333333;50;49;51;59,33333333;37;1;;;;;;;
11;12;2017;50;49;51;59,33333333;37;33;8;;;;;;;
12;12;2017;49;51;59,33333333;37;33;38,66666667;5;;;;;;;
13;12;2017;51;59,33333333;37;33;38,66666667;62;8;;;;;;;
14;12;2017;59,33333333;37;33;38,66666667;62;80,66666667;1;;;;;;;
15;12;2017;37;33;38,66666667;62;80,66666667;97;6;;;;;;;
16;12;2017;33;38,66666667;62;80,66666667;97;101,6666667;6;;;;;;;
17;12;2017;38,66666667;62;80,66666667;97;101,6666667;95;2;;;;;;;
18;12;2017;62;80,66666667;97;101,6666667;95;67,66666667;8;;;;;;;
19;12;2017;80,66666667;97;101,6666667;95;67,66666667;59,33333333;4;;;;;;;
20;12;2017;97;101,6666667;95;67,66666667;59,33333333;73;4;;;;;;;
21;12;2017;101,6666667;95;67,66666667;59,33333333;73;33,33333333;7;;;;;;;
22;12;2017;95;67,66666667;59,33333333;73;33,33333333;13;5;;;;;;;
23;12;2017;67,66666667;59,33333333;73;33,33333333;13;19;3;;;;;;;
24;12;2017;59,33333333;73;33,33333333;13;19;20,66666667;4;;;;;;;
25;12;2017;73;33,33333333;13;19;20,66666667;47;2;;;;;;;
26;12;2017;33,33333333;13;19;20,66666667;47;36,33333333;7;;;;;;;
27;12;2017;13;19;20,66666667;47;36,33333333;;3;;;;;;;
28;12;2017;19;20,66666667;47;36,33333333;;;6;;;;;;;
29;12;2017;20,66666667;47;36,33333333;;;;7;;;;;;;
30;12;2017;47;36,33333333;;;;;3;;;;;;;
31;12;2017;36,33333333;;;;;;6;;;;;;;
